Transaction_ID,InvoiceDate,epochtime
541275,1/17/11 11:28,1295263680
541276,1/17/11 11:34,1295264040
541277,1/17/11 11:46,1295264760
541278,1/17/11 11:53,1295265180
541279,1/17/11 11:55,1295265300
541280,1/17/11 11:57,1295265420
541281,1/17/11 11:59,1295265540
541282,1/17/11 12:31,1295267460
541283,1/17/11 12:34,1295267640
541285,1/17/11 12:45,1295268300
541286,1/17/11 13:08,1295269680
541287,1/17/11 13:09,1295269740
541288,1/17/11 13:21,1295270460
541289,1/17/11 13:23,1295270580
541290,1/17/11 13:25,1295270700
541291,1/17/11 13:25,1295270700
541292,1/17/11 13:30,1295271000
541293,1/17/11 13:39,1295271540
541294,1/17/11 13:59,1295272740
541302,1/17/11 14:18,1295273880
541316,1/17/11 14:27,1295274420
541357,1/17/11 14:40,1295275200
541362,1/17/11 14:49,1295275740
541370,1/17/11 14:51,1295275860
541371,1/17/11 14:51,1295275860
541391,1/17/11 15:05,1295276700
541400,1/17/11 15:11,1295277060
541405,1/17/11 15:17,1295277420
541406,1/17/11 15:19,1295277540
541407,1/17/11 15:31,1295278260
541408,1/17/11 15:42,1295278920
541409,1/17/11 15:50,1295279400
541410,1/17/11 16:06,1295280360
541411,1/17/11 16:07,1295280420
541412,1/17/11 16:08,1295280480
541413,1/17/11 16:14,1295280840
541414,1/17/11 16:14,1295280840
541417,1/17/11 16:23,1295281380
541420,1/17/11 17:08,1295284080
541421,1/17/11 17:44,1295286240
541422,1/17/11 17:48,1295286480
541423,1/17/11 17:54,1295286840
541424,1/17/11 17:57,1295287020
541425,1/18/11 8:43,1295340180
541426,1/18/11 8:44,1295340240
541427,1/18/11 8:46,1295340360
541428,1/18/11 8:53,1295340780
541429,1/18/11 9:44,1295343840
541430,1/18/11 9:50,1295344200
541431,1/18/11 10:01,1295344860
541432,1/18/11 10:15,1295345700
541434,1/18/11 10:22,1295346120
541435,1/18/11 10:28,1295346480
541436,1/18/11 10:41,1295347260
541439,1/18/11 10:58,1295348280
541473,1/18/11 11:30,1295350200
541474,1/18/11 11:51,1295351460
541479,1/18/11 11:54,1295351640
541480,1/18/11 12:05,1295352300
541481,1/18/11 12:09,1295352540
541483,1/18/11 12:40,1295354400
541484,1/18/11 12:46,1295354760
541485,1/18/11 13:05,1295355900
541486,1/18/11 13:15,1295356500
541488,1/18/11 13:34,1295357640
541489,1/18/11 13:38,1295357880
541490,1/18/11 13:40,1295358000
541491,1/18/11 14:04,1295359440
541493,1/18/11 14:29,1295360940
541494,1/18/11 14:38,1295361480
541495,1/18/11 14:59,1295362740
541496,1/18/11 15:00,1295362800
541497,1/18/11 15:19,1295363940
541500,1/18/11 15:25,1295364300
541504,1/18/11 15:37,1295365020
541506,1/18/11 16:05,1295366700
541507,1/18/11 16:05,1295366700
541508,1/18/11 16:06,1295366760
541509,1/18/11 16:31,1295368260
541510,1/18/11 16:39,1295368740
541511,1/18/11 16:45,1295369100
541513,1/18/11 16:52,1295369520
541516,1/18/11 17:34,1295372040
541517,1/19/11 8:34,1295426040
541518,1/19/11 9:05,1295427900
541520,1/19/11 9:13,1295428380
541521,1/19/11 9:45,1295430300
541522,1/19/11 9:54,1295430840
541523,1/19/11 10:09,1295431740
541524,1/19/11 10:49,1295434140
541525,1/19/11 10:51,1295434260
541530,1/19/11 10:56,1295434560
541552,1/19/11 11:15,1295435700
541564,1/19/11 11:38,1295437080
541565,1/19/11 11:48,1295437680
541566,1/19/11 11:50,1295437800
541567,1/19/11 11:51,1295437860
541568,1/19/11 12:07,1295438820
541569,1/19/11 12:14,1295439240
541570,1/19/11 12:34,1295440440
541571,1/19/11 12:38,1295440680
541574,1/19/11 12:52,1295441520
541575,1/19/11 13:21,1295443260
541576,1/19/11 13:32,1295443920
541584,1/19/11 14:12,1295446320
541585,1/19/11 14:22,1295446920
541587,1/19/11 14:39,1295447940
541588,1/19/11 14:43,1295448180
541590,1/19/11 14:50,1295448600
541591,1/19/11 14:52,1295448720
541592,1/19/11 15:08,1295449680
541593,1/19/11 15:20,1295450400
541594,1/19/11 15:30,1295451000
541595,1/19/11 16:08,1295453280
541596,1/19/11 16:19,1295453940
541597,1/19/11 16:19,1295453940
541602,1/19/11 17:17,1295457420
541604,1/19/11 17:23,1295457780
541605,1/20/11 9:03,1295514180
541606,1/20/11 9:25,1295515500
541607,1/20/11 9:53,1295517180
541608,1/20/11 9:54,1295517240
541609,1/20/11 10:11,1295518260
541610,1/20/11 10:18,1295518680
541611,1/20/11 10:18,1295518680
541615,1/20/11 10:43,1295520180
541631,1/20/11 10:47,1295520420
541648,1/20/11 11:15,1295522100
541649,1/20/11 11:39,1295523540
541652,1/20/11 11:49,1295524140
541655,1/20/11 12:04,1295525040
541657,1/20/11 12:11,1295525460
541658,1/20/11 12:16,1295525760
541659,1/20/11 12:16,1295525760
541660,1/20/11 12:20,1295526000
541664,1/20/11 12:23,1295526180
541669,1/20/11 12:29,1295526540
541670,1/20/11 12:34,1295526840
541671,1/20/11 13:01,1295528460
541672,1/20/11 13:02,1295528520
541673,1/20/11 13:02,1295528520
541675,1/20/11 13:49,1295531340
541676,1/20/11 14:01,1295532060
541677,1/20/11 14:01,1295532060
541678,1/20/11 14:13,1295532780
541679,1/20/11 14:17,1295533020
541680,1/20/11 14:18,1295533080
541681,1/20/11 14:24,1295533440
541682,1/20/11 15:00,1295535600
541683,1/20/11 15:01,1295535660
541684,1/20/11 15:22,1295536920
541686,1/20/11 15:42,1295538120
541690,1/20/11 16:17,1295540220
541692,1/20/11 16:59,1295542740
541695,1/20/11 18:01,1295546460
541696,1/20/11 18:08,1295546880
541698,1/20/11 19:16,1295550960
541699,1/21/11 9:03,1295600580
541700,1/21/11 9:06,1295600760
541703,1/21/11 9:52,1295603520
541706,1/21/11 10:35,1295606100
541708,1/21/11 11:08,1295608080
541709,1/21/11 11:09,1295608140
541711,1/21/11 11:18,1295608680
541712,1/21/11 11:19,1295608740
541732,1/21/11 11:34,1295609640
541756,1/21/11 11:42,1295610120
541782,1/21/11 11:50,1295610600
541783,1/21/11 11:55,1295610900
541784,1/21/11 12:37,1295613420
541785,1/21/11 12:40,1295613600
541788,1/21/11 13:05,1295615100
541789,1/21/11 13:07,1295615220
541791,1/21/11 13:07,1295615220
541792,1/21/11 13:09,1295615340
541793,1/21/11 13:13,1295615580
541794,1/21/11 13:21,1295616060
541795,1/21/11 13:47,1295617620
541796,1/21/11 13:55,1295618100
541797,1/21/11 14:04,1295618640
541798,1/21/11 14:17,1295619420
541799,1/21/11 14:21,1295619660
541800,1/21/11 14:38,1295620680
541801,1/21/11 14:39,1295620740
541809,1/21/11 14:58,1295621880
541810,1/21/11 15:00,1295622000
541811,1/21/11 15:01,1295622060
541812,1/21/11 15:25,1295623500
541813,1/21/11 15:36,1295624160
541814,1/21/11 15:41,1295624460
541815,1/21/11 15:45,1295624700
541816,1/21/11 15:57,1295625420
541827,1/21/11 17:05,1295629500
541830,1/21/11 17:09,1295629740
541832,1/21/11 17:14,1295630040
541835,1/23/11 10:15,1295777700
541836,1/23/11 10:29,1295778540
541837,1/23/11 10:32,1295778720
541838,1/23/11 10:43,1295779380
541839,1/23/11 11:15,1295781300
541840,1/23/11 11:48,1295783280
541841,1/23/11 11:53,1295783580
541842,1/23/11 12:07,1295784420
541843,1/23/11 12:08,1295784480
541844,1/23/11 12:19,1295785140
541845,1/23/11 12:41,1295786460
541846,1/23/11 12:43,1295786580
541847,1/23/11 13:25,1295789100
541848,1/23/11 13:31,1295789460
541849,1/23/11 13:34,1295789640
541850,1/23/11 13:58,1295791080
541851,1/23/11 14:20,1295792400
541853,1/23/11 14:29,1295792940
541854,1/23/11 14:58,1295794680
541855,1/23/11 14:59,1295794740
541856,1/23/11 15:16,1295795760
541857,1/23/11 15:17,1295795820
541858,1/23/11 15:34,1295796840
541859,1/23/11 15:34,1295796840
541860,1/23/11 15:45,1295797500
541862,1/23/11 16:02,1295798520
541864,1/23/11 16:17,1295799420
541865,1/24/11 8:20,1295857200
541866,1/24/11 9:25,1295861100
541867,1/24/11 9:28,1295861280
541869,1/24/11 9:35,1295861700
541870,1/24/11 9:39,1295861940
541871,1/24/11 9:41,1295862060
541872,1/24/11 9:52,1295862720
541873,1/24/11 9:52,1295862720
541874,1/24/11 10:01,1295863260
541875,1/24/11 10:01,1295863260
541876,1/24/11 10:05,1295863500
541877,1/24/11 10:12,1295863920
541878,1/24/11 10:28,1295864880
541879,1/24/11 10:31,1295865060
541880,1/24/11 10:38,1295865480
541881,1/24/11 10:43,1295865780
541883,1/24/11 10:56,1295866560
541884,1/24/11 11:12,1295867520
541886,1/24/11 11:21,1295868060
541903,1/24/11 11:31,1295868660
541916,1/24/11 11:34,1295868840
541919,1/24/11 11:35,1295868900
541932,1/24/11 11:39,1295869140
541946,1/24/11 11:50,1295869800
541947,1/24/11 11:56,1295870160
541948,1/24/11 12:00,1295870400
541949,1/24/11 12:08,1295870880
541950,1/24/11 12:13,1295871180
541960,1/24/11 12:44,1295873040
541962,1/24/11 12:58,1295873880
541963,1/24/11 13:06,1295874360
541965,1/24/11 13:27,1295875620
541966,1/24/11 13:35,1295876100
541968,1/24/11 13:37,1295876220
541969,1/24/11 13:46,1295876760
541970,1/24/11 13:48,1295876880
541971,1/24/11 13:48,1295876880
541972,1/24/11 13:58,1295877480
541973,1/24/11 14:01,1295877660
541974,1/24/11 14:16,1295878560
541975,1/24/11 14:24,1295879040
541976,1/24/11 14:39,1295879940
541977,1/24/11 14:44,1295880240
541978,1/24/11 14:46,1295880360
541979,1/24/11 14:54,1295880840
541980,1/24/11 15:09,1295881740
541981,1/24/11 15:32,1295883120
541982,1/24/11 15:44,1295883840
541984,1/24/11 15:48,1295884080
541985,1/24/11 15:52,1295884320
541986,1/24/11 15:59,1295884740
541987,1/24/11 16:05,1295885100
541988,1/25/11 8:03,1295942580
541989,1/25/11 8:21,1295943660
541990,1/25/11 9:01,1295946060
541991,1/25/11 9:11,1295946660
541992,1/25/11 9:31,1295947860
541993,1/25/11 9:37,1295948220
541995,1/25/11 9:58,1295949480
541996,1/25/11 10:20,1295950800
541997,1/25/11 10:38,1295951880
541998,1/25/11 10:42,1295952120
541999,1/25/11 10:45,1295952300
542000,1/25/11 10:49,1295952540
542001,1/25/11 10:56,1295952960
542002,1/25/11 10:57,1295953020
542003,1/25/11 11:07,1295953620
542004,1/25/11 11:08,1295953680
542005,1/25/11 11:18,1295954280
542006,1/25/11 11:20,1295954400
542025,1/25/11 11:41,1295955660
542026,1/25/11 11:41,1295955660
542057,1/25/11 11:57,1295956620
542058,1/25/11 11:59,1295956740
542059,1/25/11 11:59,1295956740
542065,1/25/11 12:03,1295956980
542079,1/25/11 12:15,1295957700
542080,1/25/11 12:16,1295957760
542081,1/25/11 12:21,1295958060
542083,1/25/11 12:26,1295958360
542084,1/25/11 12:31,1295958660
542085,1/25/11 12:33,1295958780
542087,1/25/11 12:35,1295958900
542090,1/25/11 12:39,1295959140
542093,1/25/11 12:46,1295959560
542096,1/25/11 12:52,1295959920
542098,1/25/11 13:04,1295960640
542099,1/25/11 13:10,1295961000
542100,1/25/11 13:15,1295961300
542102,1/25/11 13:26,1295961960
542103,1/25/11 13:26,1295961960
542105,1/25/11 13:35,1295962500
542106,1/25/11 13:37,1295962620
542107,1/25/11 13:38,1295962680
542108,1/25/11 13:43,1295962980
542109,1/25/11 13:44,1295963040
542110,1/25/11 13:46,1295963160
542111,1/25/11 13:55,1295963700
542112,1/25/11 13:55,1295963700
542113,1/25/11 13:55,1295963700
542114,1/25/11 14:00,1295964000
542115,1/25/11 14:01,1295964060
542121,1/25/11 14:33,1295965980
542122,1/25/11 14:36,1295966160
542123,1/25/11 14:44,1295966640
542124,1/25/11 14:45,1295966700
542125,1/25/11 14:47,1295966820
542126,1/25/11 14:53,1295967180
542127,1/25/11 15:12,1295968320
542128,1/25/11 15:13,1295968380
542129,1/25/11 15:18,1295968680
542130,1/25/11 15:36,1295969760
542131,1/25/11 15:55,1295970900
542132,1/25/11 15:59,1295971140
542133,1/25/11 16:33,1295973180
542134,1/25/11 16:36,1295973360
542135,1/25/11 17:06,1295975160
542136,1/25/11 17:08,1295975280
542137,1/25/11 17:10,1295975400
542141,1/26/11 8:38,1296031080
542142,1/26/11 9:04,1296032640
542143,1/26/11 9:23,1296033780
542145,1/26/11 9:26,1296033960
542146,1/26/11 9:27,1296034020
542147,1/26/11 10:02,1296036120
542148,1/26/11 10:10,1296036600
542149,1/26/11 10:17,1296037020
542151,1/26/11 10:30,1296037800
542152,1/26/11 10:33,1296037980
542153,1/26/11 10:33,1296037980
542154,1/26/11 10:49,1296038940
542155,1/26/11 10:51,1296039060
542174,1/26/11 11:14,1296040440
542192,1/26/11 11:27,1296041220
542207,1/26/11 11:34,1296041640
542208,1/26/11 11:35,1296041700
542212,1/26/11 12:12,1296043920
542213,1/26/11 12:15,1296044100
542214,1/26/11 12:19,1296044340
542215,1/26/11 12:27,1296044820
542216,1/26/11 12:29,1296044940
542217,1/26/11 12:36,1296045360
542219,1/26/11 12:36,1296045360
542220,1/26/11 12:38,1296045480
542221,1/26/11 12:40,1296045600
542222,1/26/11 12:42,1296045720
542223,1/26/11 12:43,1296045780
542224,1/26/11 12:45,1296045900
542226,1/26/11 13:20,1296048000
542227,1/26/11 13:33,1296048780
542228,1/26/11 13:37,1296049020
542229,1/26/11 13:38,1296049080
542230,1/26/11 13:38,1296049080
542231,1/26/11 13:40,1296049200
542233,1/26/11 13:46,1296049560
542234,1/26/11 13:46,1296049560
542235,1/26/11 13:56,1296050160
542236,1/26/11 14:19,1296051540
542237,1/26/11 14:30,1296052200
542238,1/26/11 14:35,1296052500
542239,1/26/11 14:35,1296052500
542240,1/26/11 14:45,1296053100
542241,1/26/11 14:51,1296053460
542242,1/26/11 14:58,1296053880
542243,1/26/11 15:00,1296054000
542246,1/26/11 15:31,1296055860
542247,1/26/11 15:49,1296056940
542252,1/26/11 16:01,1296057660
542253,1/26/11 16:36,1296059760
542254,1/26/11 16:41,1296060060
542255,1/26/11 16:43,1296060180
542258,1/26/11 17:08,1296061680
542265,1/26/11 17:27,1296062820
542266,1/26/11 17:37,1296063420
542267,1/26/11 17:43,1296063780
542268,1/27/11 8:30,1296117000
542269,1/27/11 9:33,1296120780
542272,1/27/11 9:42,1296121320
542274,1/27/11 10:02,1296122520
542275,1/27/11 10:18,1296123480
542276,1/27/11 10:19,1296123540
542277,1/27/11 10:30,1296124200
542278,1/27/11 10:43,1296124980
542284,1/27/11 10:56,1296125760
542303,1/27/11 11:05,1296126300
542320,1/27/11 11:15,1296126900
542344,1/27/11 11:30,1296127800
542345,1/27/11 11:55,1296129300
542347,1/27/11 12:06,1296129960
542349,1/27/11 12:10,1296130200
542350,1/27/11 12:11,1296130260
542351,1/27/11 12:13,1296130380
542353,1/27/11 12:19,1296130740
542354,1/27/11 12:19,1296130740
542355,1/27/11 12:23,1296130980
542360,1/27/11 12:40,1296132000
542369,1/27/11 13:08,1296133680
542370,1/27/11 13:23,1296134580
542371,1/27/11 13:29,1296134940
542372,1/27/11 13:37,1296135420
542373,1/27/11 13:38,1296135480
542374,1/27/11 13:40,1296135600
542375,1/27/11 13:42,1296135720
542377,1/27/11 13:53,1296136380
542381,1/27/11 14:07,1296137220
542382,1/27/11 14:10,1296137400
542384,1/27/11 14:31,1296138660
542386,1/27/11 14:35,1296138900
542387,1/27/11 14:38,1296139080
542388,1/27/11 14:45,1296139500
542389,1/27/11 14:46,1296139560
542390,1/27/11 14:48,1296139680
542393,1/27/11 15:02,1296140520
542397,1/27/11 15:22,1296141720
542398,1/27/11 15:36,1296142560
542399,1/27/11 15:38,1296142680
542401,1/27/11 15:51,1296143460
542405,1/27/11 16:11,1296144660
542406,1/27/11 16:13,1296144780
542407,1/27/11 16:17,1296145020
542408,1/27/11 16:29,1296145740
542409,1/27/11 16:30,1296145800
542411,1/27/11 16:43,1296146580
542412,1/27/11 16:49,1296146940
542419,1/27/11 17:41,1296150060
542420,1/27/11 18:05,1296151500
542422,1/27/11 19:33,1296156780
542423,1/28/11 9:09,1296205740
542425,1/28/11 9:20,1296206400
542428,1/28/11 10:00,1296208800
542429,1/28/11 10:08,1296209280
542430,1/28/11 10:10,1296209400
542431,1/28/11 10:28,1296210480
542432,1/28/11 10:40,1296211200
542433,1/28/11 10:45,1296211500
542434,1/28/11 10:47,1296211620
542470,1/28/11 11:27,1296214020
542503,1/28/11 11:58,1296215880
542506,1/28/11 12:06,1296216360
542511,1/28/11 12:07,1296216420
542517,1/28/11 12:11,1296216660
542519,1/28/11 12:19,1296217140
542520,1/28/11 12:21,1296217260
542521,1/28/11 12:28,1296217680
542526,1/28/11 12:43,1296218580
542527,1/28/11 12:48,1296218880
542528,1/28/11 13:04,1296219840
542530,1/28/11 13:08,1296220080
542533,1/28/11 13:18,1296220680
542534,1/28/11 13:27,1296221220
542535,1/28/11 13:37,1296221820
542536,1/28/11 13:37,1296221820
542538,1/28/11 13:54,1296222840
542541,1/28/11 14:25,1296224700
542542,1/28/11 14:37,1296225420
542543,1/28/11 14:42,1296225720
542549,1/28/11 14:45,1296225900
542568,1/28/11 14:53,1296226380
542578,1/28/11 14:57,1296226620
542583,1/28/11 15:09,1296227340
542584,1/28/11 15:21,1296228060
542585,1/28/11 15:29,1296228540
542586,1/28/11 15:45,1296229500
542587,1/28/11 15:53,1296229980
542590,1/28/11 16:18,1296231480
542591,1/28/11 16:42,1296232920
542594,1/28/11 17:24,1296235440
542595,1/30/11 10:19,1296382740
542596,1/30/11 10:27,1296383220
542597,1/30/11 10:33,1296383580
542598,1/30/11 10:43,1296384180
542599,1/30/11 11:01,1296385260
542600,1/30/11 11:11,1296385860
542601,1/30/11 11:52,1296388320
542602,1/30/11 12:09,1296389340
542603,1/30/11 12:09,1296389340
542605,1/30/11 12:42,1296391320
542606,1/30/11 13:36,1296394560
542607,1/30/11 13:48,1296395280
542608,1/30/11 13:51,1296395460
542609,1/30/11 14:03,1296396180
542610,1/30/11 14:05,1296396300
542611,1/30/11 14:13,1296396780
542612,1/30/11 14:19,1296397140
542613,1/30/11 14:36,1296398160
542614,1/30/11 14:37,1296398220
542615,1/30/11 15:22,1296400920
542616,1/30/11 15:40,1296402000
542617,1/30/11 15:48,1296402480
542618,1/30/11 15:52,1296402720
542619,1/30/11 15:54,1296402840
542620,1/31/11 8:56,1296464160
542621,1/31/11 9:05,1296464700
542622,1/31/11 9:09,1296464940
542623,1/31/11 9:41,1296466860
542624,1/31/11 9:48,1296467280
542625,1/31/11 9:50,1296467400
542626,1/31/11 9:51,1296467460
542627,1/31/11 9:51,1296467460
542628,1/31/11 9:55,1296467700
542629,1/31/11 9:57,1296467820
542630,1/31/11 10:08,1296468480
542631,1/31/11 10:09,1296468540
542632,1/31/11 10:13,1296468780
542633,1/31/11 10:31,1296469860
542634,1/31/11 10:42,1296470520
542636,1/31/11 10:44,1296470640
542641,1/31/11 11:25,1296473100
542646,1/31/11 11:42,1296474120
542647,1/31/11 11:46,1296474360
542648,1/31/11 11:46,1296474360
542649,1/31/11 11:46,1296474360
542659,1/31/11 12:09,1296475740
542662,1/31/11 12:10,1296475800
542664,1/31/11 12:14,1296476040
542667,1/31/11 12:16,1296476160
542673,1/31/11 12:18,1296476280
542678,1/31/11 12:21,1296476460
542690,1/31/11 12:33,1296477180
542691,1/31/11 12:34,1296477240
542692,1/31/11 12:35,1296477300
542694,1/31/11 12:37,1296477420
542707,1/31/11 12:50,1296478200
542708,1/31/11 13:07,1296479220
542709,1/31/11 13:17,1296479820
542710,1/31/11 13:17,1296479820
542711,1/31/11 13:19,1296479940
542712,1/31/11 13:27,1296480420
542713,1/31/11 13:27,1296480420
542715,1/31/11 13:39,1296481140
542716,1/31/11 14:02,1296482520
542717,1/31/11 14:07,1296482820
542718,1/31/11 14:13,1296483180
542719,1/31/11 14:18,1296483480
542720,1/31/11 14:35,1296484500
542722,1/31/11 14:38,1296484680
542723,1/31/11 14:53,1296485580
542724,1/31/11 14:59,1296485940
542725,1/31/11 15:05,1296486300
542727,1/31/11 15:09,1296486540
542728,1/31/11 15:11,1296486660
542729,1/31/11 15:17,1296487020
542731,1/31/11 15:27,1296487620
542733,1/31/11 15:35,1296488100
542735,1/31/11 15:36,1296488160
542736,1/31/11 15:37,1296488220
542737,1/31/11 15:52,1296489120
542739,1/31/11 15:57,1296489420
542741,1/31/11 16:02,1296489720
542743,1/31/11 16:26,1296491160
542745,1/31/11 16:47,1296492420
542746,1/31/11 16:48,1296492480
542759,1/31/11 16:59,1296493140
542776,2/1/11 8:23,1296548580
542777,2/1/11 8:31,1296549060
542778,2/1/11 9:01,1296550860
542779,2/1/11 9:36,1296552960
542780,2/1/11 9:38,1296553080
542782,2/1/11 10:00,1296554400
542785,2/1/11 10:14,1296555240
542786,2/1/11 10:15,1296555300
542788,2/1/11 10:37,1296556620
542789,2/1/11 10:38,1296556680
542790,2/1/11 10:38,1296556680
542791,2/1/11 10:47,1296557220
542794,2/1/11 10:56,1296557760
542795,2/1/11 10:59,1296557940
542796,2/1/11 11:07,1296558420
542797,2/1/11 11:08,1296558480
542800,2/1/11 11:16,1296558960
542806,2/1/11 11:20,1296559200
542812,2/1/11 11:21,1296559260
542835,2/1/11 11:30,1296559800
542836,2/1/11 11:31,1296559860
542849,2/1/11 11:35,1296560100
542858,2/1/11 11:40,1296560400
542859,2/1/11 11:42,1296560520
542862,2/1/11 11:51,1296561060
542863,2/1/11 11:58,1296561480
542864,2/1/11 12:03,1296561780
542865,2/1/11 12:08,1296562080
542867,2/1/11 12:22,1296562920
542868,2/1/11 12:25,1296563100
542869,2/1/11 12:27,1296563220
542870,2/1/11 12:29,1296563340
542871,2/1/11 12:33,1296563580
542872,2/1/11 12:42,1296564120
542881,2/1/11 12:54,1296564840
542886,2/1/11 13:09,1296565740
542887,2/1/11 13:10,1296565800
542888,2/1/11 13:15,1296566100
542889,2/1/11 13:20,1296566400
542890,2/1/11 13:25,1296566700
542891,2/1/11 13:26,1296566760
542892,2/1/11 13:28,1296566880
542893,2/1/11 13:36,1296567360
542894,2/1/11 13:45,1296567900
542895,2/1/11 13:47,1296568020
542896,2/1/11 13:50,1296568200
542897,2/1/11 13:55,1296568500
542898,2/1/11 14:01,1296568860
542899,2/1/11 14:12,1296569520
542900,2/1/11 14:24,1296570240
542901,2/1/11 14:29,1296570540
542902,2/1/11 14:43,1296571380
542903,2/1/11 14:46,1296571560
542904,2/1/11 14:58,1296572280
542905,2/1/11 15:11,1296573060
542906,2/1/11 15:12,1296573120
542907,2/1/11 15:15,1296573300
542908,2/1/11 15:24,1296573840
542909,2/1/11 15:35,1296574500
542911,2/1/11 15:41,1296574860
542914,2/1/11 16:03,1296576180
542915,2/1/11 16:18,1296577080
542919,2/1/11 16:47,1296578820
542920,2/2/11 7:51,1296633060
542921,2/2/11 7:58,1296633480
542922,2/2/11 9:06,1296637560
542923,2/2/11 9:08,1296637680
542925,2/2/11 9:39,1296639540
542926,2/2/11 9:49,1296640140
542927,2/2/11 10:06,1296641160
542928,2/2/11 10:22,1296642120
542929,2/2/11 10:34,1296642840
542930,2/2/11 10:41,1296643260
542931,2/2/11 10:46,1296643560
542932,2/2/11 10:54,1296644040
542933,2/2/11 10:56,1296644160
542934,2/2/11 11:01,1296644460
542936,2/2/11 11:10,1296645000
542944,2/2/11 11:14,1296645240
542989,2/2/11 11:41,1296646860
542990,2/2/11 11:43,1296646980
542992,2/2/11 11:55,1296647700
542993,2/2/11 12:02,1296648120
542994,2/2/11 12:03,1296648180
542995,2/2/11 12:09,1296648540
542996,2/2/11 12:10,1296648600
542997,2/2/11 12:16,1296648960
542998,2/2/11 12:16,1296648960
542999,2/2/11 12:16,1296648960
543000,2/2/11 12:17,1296649020
543001,2/2/11 12:26,1296649560
543002,2/2/11 12:36,1296650160
543003,2/2/11 12:38,1296650280
543005,2/2/11 12:42,1296650520
543006,2/2/11 12:53,1296651180
543007,2/2/11 12:54,1296651240
543008,2/2/11 13:07,1296652020
543009,2/2/11 13:11,1296652260
543010,2/2/11 13:16,1296652560
543011,2/2/11 13:25,1296653100
543012,2/2/11 13:28,1296653280
543013,2/2/11 13:35,1296653700
543015,2/2/11 13:46,1296654360
543016,2/2/11 13:57,1296655020
543018,2/2/11 14:24,1296656640
543019,2/2/11 14:25,1296656700
543020,2/2/11 14:29,1296656940
543021,2/2/11 14:36,1296657360
543022,2/2/11 14:37,1296657420
543023,2/2/11 14:38,1296657480
543024,2/2/11 14:39,1296657540
543025,2/2/11 14:40,1296657600
543027,2/2/11 14:51,1296658260
543028,2/2/11 15:09,1296659340
543029,2/2/11 15:13,1296659580
543030,2/2/11 15:22,1296660120
543031,2/2/11 15:26,1296660360
543032,2/2/11 15:39,1296661140
543033,2/2/11 15:48,1296661680
543036,2/2/11 15:57,1296662220
543037,2/2/11 16:01,1296662460
543038,2/2/11 16:15,1296663300
543040,2/2/11 17:06,1296666360
543041,2/2/11 17:08,1296666480
543043,2/2/11 17:15,1296666900
543044,2/3/11 8:18,1296721080
543045,2/3/11 9:04,1296723840
543046,2/3/11 9:37,1296725820
543047,2/3/11 9:42,1296726120
543048,2/3/11 9:58,1296727080
543053,2/3/11 10:26,1296728760
543054,2/3/11 10:39,1296729540
543055,2/3/11 10:41,1296729660
543056,2/3/11 10:47,1296730020
543057,2/3/11 10:50,1296730200
543094,2/3/11 11:28,1296732480
543095,2/3/11 11:30,1296732600
543096,2/3/11 11:39,1296733140
543097,2/3/11 11:41,1296733260
543098,2/3/11 11:49,1296733740
543099,2/3/11 12:00,1296734400
543106,2/3/11 12:12,1296735120
543107,2/3/11 12:27,1296736020
543108,2/3/11 12:37,1296736620
543111,2/3/11 12:44,1296737040
543113,2/3/11 13:06,1296738360
543114,2/3/11 13:26,1296739560
543115,2/3/11 13:27,1296739620
543116,2/3/11 13:29,1296739740
543117,2/3/11 13:30,1296739800
543118,2/3/11 13:31,1296739860
543120,2/3/11 13:53,1296741180
543121,2/3/11 13:58,1296741480
543122,2/3/11 14:01,1296741660
543123,2/3/11 14:08,1296742080
543124,2/3/11 14:15,1296742500
543125,2/3/11 14:41,1296744060
543126,2/3/11 14:41,1296744060
543127,2/3/11 14:51,1296744660
543128,2/3/11 14:54,1296744840
543129,2/3/11 15:02,1296745320
543130,2/3/11 15:17,1296746220
543131,2/3/11 15:23,1296746580
543132,2/3/11 15:27,1296746820
543133,2/3/11 15:27,1296746820
543161,2/3/11 17:01,1296752460
543162,2/3/11 18:08,1296756480
543163,2/3/11 18:45,1296758700
543164,2/3/11 19:32,1296761520
543165,2/3/11 19:58,1296763080
543166,2/4/11 8:27,1296808020
543167,2/4/11 8:56,1296809760
543168,2/4/11 8:58,1296809880
543169,2/4/11 8:59,1296809940
543170,2/4/11 9:03,1296810180
543171,2/4/11 9:11,1296810660
543172,2/4/11 9:11,1296810660
543173,2/4/11 9:30,1296811800
543174,2/4/11 9:34,1296812040
543177,2/4/11 9:56,1296813360
543178,2/4/11 10:31,1296815460
543179,2/4/11 10:31,1296815460
543180,2/4/11 10:38,1296815880
543181,2/4/11 10:39,1296815940
543182,2/4/11 10:40,1296816000
543183,2/4/11 11:13,1296817980
543184,2/4/11 11:14,1296818040
543186,2/4/11 11:40,1296819600
543187,2/4/11 11:43,1296819780
543188,2/4/11 11:45,1296819900
543189,2/4/11 11:48,1296820080
543190,2/4/11 11:52,1296820320
543191,2/4/11 11:54,1296820440
543192,2/4/11 11:55,1296820500
543193,2/4/11 12:18,1296821880
543196,2/4/11 12:29,1296822540
543197,2/4/11 12:36,1296822960
543198,2/4/11 12:37,1296823020
543199,2/4/11 12:40,1296823200
543200,2/4/11 13:03,1296824580
543201,2/4/11 13:03,1296824580
